day,label,hr_maxHeartRate,hr_minHeartRate,hr_restingHeartRate,hr_lastSevenDaysAvgRestingHeartRate,resp_lowestRespirationValue,resp_highestRespirationValue,resp_avgWakingRespirationValue,resp_avgSleepRespirationValue,resp_avgTomorrowSleepRespirationValue,str_maxStressLevel,str_avgStressLevel,sleep_sleepTimeSeconds,sleep_napTimeSeconds,sleep_unmeasurableSleepSeconds,sleep_deepSleepSeconds,sleep_lightSleepSeconds,sleep_remSleepSeconds,sleep_awakeSleepSeconds,act_totalCalories,act_activeKilocalories,act_distance,act_activeTime,sleep_averageRespirationValue,sleep_lowestRespirationValue,sleep_highestRespirationValue,sleep_awakeCount,sleep_avgSleepStress,sleep_avgHeartRate,client_id,user_id,source_file,ts__hr_time_series__len_raw,ts__hr_time_series__nan_frac_raw,ts__hr_time_series__neg_frac_raw,ts__hr_time_series__neg_count_raw,ts__hr_time_series__used,ts__hr_time_series__len,ts__hr_time_series__mean,ts__hr_time_series__std,ts__hr_time_series__min,ts__hr_time_series__max,ts__hr_time_series__range,ts__hr_time_series__median,ts__hr_time_series__mad,ts__hr_time_series__energy,ts__hr_time_series__q10,ts__hr_time_series__q25,ts__hr_time_series__q50,ts__hr_time_series__q75,ts__hr_time_series__q90,ts__hr_time_series__slope,ts__hr_time_series__diff_mean,ts__hr_time_series__diff_std,ts__hr_time_series__diff_abs_mean,ts__resp_time_series__len_raw,ts__resp_time_series__nan_frac_raw,ts__resp_time_series__neg_frac_raw,ts__resp_time_series__neg_count_raw,ts__resp_time_series__used,ts__resp_time_series__len,ts__resp_time_series__mean,ts__resp_time_series__std,ts__resp_time_series__min,ts__resp_time_series__max,ts__resp_time_series__range,ts__resp_time_series__median,ts__resp_time_series__mad,ts__resp_time_series__energy,ts__resp_time_series__q10,ts__resp_time_series__q25,ts__resp_time_series__q50,ts__resp_time_series__q75,ts__resp_time_series__q90,ts__resp_time_series__slope,ts__resp_time_series__diff_mean,ts__resp_time_series__diff_std,ts__resp_time_series__diff_abs_mean,ts__stress_time_series__len_raw,ts__stress_time_series__nan_frac_raw,ts__stress_time_series__neg_frac_raw,ts__stress_time_series__neg_count_raw,ts__stress_time_series__used,ts__stress_time_series__len,ts__stress_time_series__mean,ts__stress_time_series__std,ts__stress_time_series__min,ts__stress_time_series__max,ts__stress_time_series__range,ts__stress_time_series__median,ts__stress_time_series__mad,ts__stress_time_series__energy,ts__stress_time_series__q10,ts__stress_time_series__q25,ts__stress_time_series__q50,ts__stress_time_series__q75,ts__stress_time_series__q90,ts__stress_time_series__slope,ts__stress_time_series__diff_mean,ts__stress_time_series__diff_std,ts__stress_time_series__diff_abs_mean,hr_maxHeartRate__is_outlier,hr_maxHeartRate__clean,hr_minHeartRate__is_outlier,hr_minHeartRate__clean,hr_restingHeartRate__is_outlier,hr_restingHeartRate__clean,hr_lastSevenDaysAvgRestingHeartRate__is_outlier,hr_lastSevenDaysAvgRestingHeartRate__clean,resp_lowestRespirationValue__is_outlier,resp_lowestRespirationValue__clean,resp_highestRespirationValue__is_outlier,resp_highestRespirationValue__clean,resp_avgWakingRespirationValue__is_outlier,resp_avgWakingRespirationValue__clean,resp_avgSleepRespirationValue__is_outlier,resp_avgSleepRespirationValue__clean,resp_avgTomorrowSleepRespirationValue__is_outlier,resp_avgTomorrowSleepRespirationValue__clean,str_maxStressLevel__is_outlier,str_maxStressLevel__clean,str_avgStressLevel__is_outlier,str_avgStressLevel__clean,sleep_sleepTimeSeconds__is_outlier,sleep_sleepTimeSeconds__clean,sleep_napTimeSeconds__is_outlier,sleep_napTimeSeconds__clean,sleep_unmeasurableSleepSeconds__is_outlier,sleep_unmeasurableSleepSeconds__clean,sleep_deepSleepSeconds__is_outlier,sleep_deepSleepSeconds__clean,sleep_lightSleepSeconds__is_outlier,sleep_lightSleepSeconds__clean,sleep_remSleepSeconds__is_outlier,sleep_remSleepSeconds__clean,sleep_awakeSleepSeconds__is_outlier,sleep_awakeSleepSeconds__clean,act_totalCalories__is_outlier,act_totalCalories__clean,act_activeKilocalories__is_outlier,act_activeKilocalories__clean,act_distance__is_outlier,act_distance__clean,act_activeTime__is_outlier,act_activeTime__clean,sleep_averageRespirationValue__is_outlier,sleep_averageRespirationValue__clean,sleep_lowestRespirationValue__is_outlier,sleep_lowestRespirationValue__clean,sleep_highestRespirationValue__is_outlier,sleep_highestRespirationValue__clean,sleep_awakeCount__is_outlier,sleep_awakeCount__clean,sleep_avgSleepStress__is_outlier,sleep_avgSleepStress__clean,sleep_avgHeartRate__is_outlier,sleep_avgHeartRate__clean
16,60,143,46,47,46.0,7.0,22.0,13.0,16.0,16.0,99,26,24780.0,3720.0,0.0,6600.0,14460.0,3720.0,180.0,1934.0,250.0,5327.0,0.0,16.0,11.0,19.0,0.0,19.0,53.0,group2,38,dataset_user_38_train.csv,719.0,0.0013908205841446453,0.0,0.0,1.0,718.0,61.65738161559889,13.385630046856422,46.0,143.0,97.0,58.0,6.0,3980.807799442897,50.0,53.0,58.0,65.0,78.0,0.016864264900965407,-0.029288702928870293,6.070757230970108,3.8479776847977685,720.0,0.0,0.09305555555555556,67.0,1.0,653.0,13.977029096477795,2.876917547206729,7.0,22.0,15.0,14.0,2.0,203.63399693721286,10.0,12.0,14.0,16.0,18.0,-0.008479293519628893,-0.010736196319018405,2.2191735758735662,1.6365030674846626,480.0,0.0,0.15208333333333332,73.0,1.0,407.0,25.577395577395578,15.43197102856014,6.0,99.0,93.0,21.0,4.0,892.3488943488943,14.0,17.0,21.0,26.0,43.0,0.012305303380354094,-0.0960591133004926,8.960401899658418,5.086206896551724,False,143,False,46.0,False,47.0,False,46.0,False,7.0,False,22.0,False,13.0,False,16.0,False,16.0,False,99,False,26.0,False,24780.0,False,3720.0,False,0.0,False,6600.0,False,14460.0,False,3720.0,False,180.0,False,1934.0,False,250.0,False,5327.0,False,0.0,False,16.0,False,11.0,False,19.0,False,0.0,False,19.0,False,53.0
17,86,98,39,40,46.0,5.0,20.0,12.0,14.0,15.0,96,21,25500.0,0.0,0.0,5700.0,13920.0,5880.0,900.0,2399.0,188.0,8014.0,0.0,14.0,7.0,18.0,1.0,9.0,47.0,group2,11,dataset_user_11_train.csv,712.0,0.0028089887640449437,0.0,0.0,1.0,710.0,56.83380281690141,11.433604334320604,39.0,98.0,59.0,55.0,7.0,3360.8084507042254,45.0,48.0,55.0,63.0,73.0,0.024860743735532168,-0.011283497884344146,6.033511227472839,4.033850493653032,720.0,0.0,0.12777777777777777,92.0,1.0,628.0,12.593949044585987,2.491852010706779,5.0,18.0,13.0,13.0,2.0,164.81687898089172,9.0,11.0,13.0,14.0,16.0,-0.004359312783520549,-0.001594896331738437,2.3663639781401637,1.7783094098883572,480.0,0.0,0.16041666666666668,77.0,1.0,403.0,21.049627791563275,14.320074531960893,2.0,93.0,91.0,18.0,8.0,648.151364764268,7.0,10.0,18.0,26.0,41.0,0.05792176380706105,-0.014925373134328358,10.165534205881569,5.900497512437811,False,98,False,39.0,False,40.0,False,46.0,True,6.0,False,20.0,False,12.0,False,14.0,False,15.0,False,96,False,21.0,False,25500.0,False,0.0,False,0.0,False,5700.0,False,13920.0,False,5880.0,False,900.0,False,2399.0,False,188.0,False,8014.0,False,0.0,False,14.0,True,8.0,False,18.0,False,1.0,False,9.0,False,47.0
17,38,124,60,58,54.0,8.0,21.0,14.0,13.333333333333334,15.0,99,47,20920.0,720.0,0.0,2820.0,13980.0,4120.0,120.0,1780.0,192.0,0.0,0.0,13.333333333333334,8.666666666666666,18.0,0.0,23.0,67.66666666666666,group2,2,dataset_user_2_train.csv,317.0,0.0031545741324921135,0.0,0.0,1.0,316.0,76.30696202531645,12.523550559598148,60.0,124.0,64.0,72.0,5.0,5979.591772151899,65.0,68.0,72.0,80.25,96.0,-0.009199985548665812,0.022222222222222223,6.451490401067161,4.3841269841269845,662.0,0.0,0.6042296072507553,400.0,0.0,627.0,13.853285752218799,2.270180367493029,8.0,20.0,13.0,14.0,1.0,196.86635044268675,11.0,12.0,14.0,15.0,17.0,0.0003198224829676976,0.0008503401360544217,2.2839761632668716,1.6930102154119475,442.0,0.0,0.6742081447963801,298.0,0.0,389.0,39.07418205377389,20.034199787849758,9.5,94.5,84.5,33.0,14.5,1818.5899470899471,16.200000000000003,21.0,33.0,53.5,67.0,0.06344673006705209,-0.016488764044943822,11.119835530169745,7.65688202247191,False,124,False,60.0,False,58.0,False,54.0,False,8.0,False,21.0,False,14.0,False,13.333333333333334,False,15.0,False,99,False,47.0,False,20920.0,False,720.0,False,0.0,False,2820.0,False,13980.0,False,4120.0,False,120.0,False,1780.0,False,192.0,False,0.0,False,0.0,False,13.333333333333334,False,8.666666666666666,False,18.0,False,0.0,False,23.0,False,67.66666666666666
17,35,144,48,49,58.0,7.0,23.0,14.0,14.0,15.0,99,29,24480.0,0.0,0.0,2760.0,16080.0,5640.0,1800.0,2981.0,856.0,7417.0,0.0,14.5,9.5,17.5,1.5,24.5,56.0,group2,20,dataset_user_20_train.csv,687.0,0.001455604075691412,0.0,0.0,1.0,686.0,72.75364431486881,20.42619387795877,48.0,144.0,96.0,71.5,16.5,5710.3221574344025,51.0,54.0,71.5,85.0,100.5,0.06484948943581968,0.013138686131386862,5.806223913530276,3.665693430656934,720.0,0.0,0.20694444444444443,149.0,1.0,571.0,13.716287215411558,2.075644152921291,7.0,22.0,15.0,14.0,1.0,192.4448336252189,11.0,12.0,14.0,15.0,16.0,-0.0012355236246839156,0.007017543859649123,2.33357339485303,1.7298245614035088,480.0,0.0,0.3145833333333333,151.0,1.0,329.0,28.768996960486323,26.8603527990485,2.0,99.0,97.0,15.0,9.0,1549.1337386018238,6.0,9.0,15.0,47.0,75.0,0.2055034742113102,0.10670731707317073,13.673151683614032,7.673780487804878,True,112,False,48.0,False,49.0,False,58.0,False,7.0,False,23.0,False,14.0,False,14.0,False,15.0,False,99,False,29.0,False,24480.0,False,0.0,False,0.0,False,2760.0,False,16080.0,False,5640.0,False,1800.0,False,2981.0,False,856.0,False,7417.0,False,0.0,False,14.5,False,9.5,False,17.5,False,1.5,False,24.5,False,56.0
17,23,117,62,67,54.0,7.0,24.0,13.0,16.0,16.0,97,54,11280.0,0.0,0.0,4440.0,6840.0,0.0,5820.0,3071.0,866.0,15282.0,0.0,16.0,9.0,22.0,3.0,50.0,72.0,group2,29,dataset_user_29_train.csv,717.0,0.001394700139470014,0.0,0.0,1.0,716.0,82.8463687150838,10.246480562063343,62.0,117.0,55.0,83.0,8.0,6968.511173184357,69.0,74.0,83.0,90.0,96.0,0.019802954811486636,-0.019580419580419582,5.450056248394649,3.9916083916083918,720.0,0.0,0.19027777777777777,137.0,1.0,583.0,14.032590051457976,2.5464402857092856,9.0,22.0,13.0,14.0,2.0,203.39794168096054,11.0,12.0,14.0,16.0,18.0,-0.005415223450864938,0.003436426116838488,2.5356540488758235,1.958762886597938,480.0,0.0,0.28541666666666665,137.0,1.0,343.0,53.498542274052475,16.941999261684163,18.0,96.0,78.0,53.0,14.0,3149.125364431487,32.0,40.0,53.0,67.0,76.0,0.01882107975206169,-0.07602339181286549,11.882714286158292,8.783625730994151,False,117,True,50.0,True,53.0,False,54.0,False,7.0,False,24.0,False,13.0,True,13.0,True,13.0,False,97,False,54.0,False,11280.0,False,0.0,False,0.0,False,4440.0,False,6840.0,False,0.0,False,5820.0,False,3071.0,False,866.0,False,15282.0,False,0.0,True,13.0,False,9.0,False,22.0,False,3.0,True,14.0,False,72.0
17,77,148,45,49,46.0,7.0,22.0,13.0,16.0,15.0,99,30,17760.0,0.0,0.0,7980.0,8220.0,1560.0,0.0,2101.0,417.0,8790.0,0.0,16.0,12.0,19.0,0.0,19.0,55.0,group2,38,dataset_user_38_train.csv,698.0,0.0057306590257879654,0.0,0.0,1.0,694.0,66.5028818443804,15.457084506322884,45.0,148.0,103.0,62.0,6.0,4661.5547550432275,54.0,57.0,62.0,70.0,83.0,0.023689749873068346,-0.005772005772005772,6.787006611713402,4.1731601731601735,719.0,0.0,0.20305980528511822,146.0,1.0,573.0,13.900523560209423,2.8139920414431345,7.0,21.0,14.0,14.0,2.0,201.1431064572426,10.0,12.0,14.0,16.0,18.0,-0.005251229424387386,-0.0017482517482517483,2.3049802616406256,1.6695804195804196,480.0,0.0,0.3020833333333333,145.0,1.0,335.0,29.459701492537313,15.987420985313408,5.0,98.0,93.0,25.0,7.0,1123.4716417910447,13.399999999999999,19.0,25.0,34.0,50.60000000000002,0.0549366086590146,-0.008982035928143712,11.637613632508923,7.116766467065868,False,148,False,45.0,False,49.0,False,46.0,False,7.0,False,22.0,False,13.0,False,16.0,False,15.0,False,99,False,30.0,False,17760.0,False,0.0,False,0.0,False,7980.0,False,8220.0,False,1560.0,False,0.0,False,2101.0,False,417.0,False,8790.0,False,0.0,False,16.0,False,12.0,False,19.0,False,0.0,False,19.0,False,55.0
18,80,149,39,41,45.0,6.0,23.0,13.0,15.0,14.0,92,30,24480.0,0.0,0.0,9060.0,8820.0,6600.0,240.0,3138.0,927.0,5079.0,0.0,15.0,9.0,19.0,0.0,9.0,45.0,group2,11,dataset_user_11_train.csv,707.0,0.0014144271570014145,0.0,0.0,1.0,706.0,66.96883852691218,22.424229183147983,39.0,149.0,110.0,63.0,17.0,4987.671388101983,43.0,46.0,63.0,81.0,102.0,0.05117748865563945,0.011347517730496455,6.714429177309398,4.087943262411348,720.0,0.0,0.21944444444444444,158.0,1.0,562.0,13.702846975088969,2.672309384471466,7.0,23.0,16.0,14.0,2.0,194.90925266903915,10.0,12.0,14.0,16.0,17.0,-0.0023044581487921783,0.008912655971479501,2.447653551586101,1.7450980392156863,480.0,0.0,0.25625,123.0,1.0,357.0,30.58823529411765,25.74440574994937,2.0,90.0,88.0,22.0,14.0,1598.4145658263305,7.0,9.0,22.0,46.0,77.0,0.13145423884198082,0.02247191011235955,9.014629219056994,5.46067415730337,False,149,False,39.0,False,41.0,False,45.0,False,6.0,False,23.0,False,13.0,False,15.0,False,14.0,False,92,False,30.0,False,24480.0,False,0.0,False,0.0,True,5160.0,False,8820.0,False,6600.0,False,240.0,False,3138.0,False,927.0,False,5079.0,False,0.0,False,15.0,True,8.0,False,19.0,False,0.0,False,9.0,False,45.0
18,44,124,50,50,56.0,8.0,26.0,16.0,15.0,14.0,99,30,10800.0,900.0,0.0,4080.0,4860.0,1860.0,120.0,2632.0,507.0,5754.0,0.0,15.0,9.0,17.0,0.0,39.0,59.0,group2,20,dataset_user_20_train.csv,675.0,0.0044444444444444444,0.0,0.0,1.0,672.0,70.45982142857143,16.811052344231555,50.0,124.0,74.0,66.5,10.5,5247.197916666667,52.0,57.0,66.5,81.0,93.89999999999998,0.014896862022833328,0.022354694485842028,5.096485548612608,3.113263785394933,720.0,0.0,0.19583333333333333,141.0,1.0,579.0,15.136442141623489,2.220263513749349,8.0,25.0,17.0,15.0,1.0,234.04145077720207,12.0,14.0,15.0,16.0,18.0,-0.0013587976257671407,0.0017301038062283738,2.281639620904668,1.6211072664359862,480.0,0.0,0.22083333333333333,106.0,1.0,374.0,30.4572192513369,22.535225871991198,3.0,98.0,95.0,21.0,8.0,1435.4786096256685,10.0,16.0,21.0,41.0,67.0,0.008834740720563072,0.045576407506702415,9.37829122940699,5.466487935656836,False,124,False,50.0,False,50.0,False,56.0,False,8.0,False,26.0,False,16.0,False,15.0,False,14.0,False,99,False,30.0,False,10800.0,False,900.0,False,0.0,False,4080.0,False,4860.0,False,1860.0,False,120.0,False,2632.0,False,507.0,False,5754.0,False,0.0,False,15.0,False,9.0,False,17.0,False,0.0,True,15.0,False,59.0
18,77,128,55,58,55.0,7.0,23.0,14.0,16.0,12.0,97,50,11940.0,0.0,0.0,4740.0,7200.0,0.0,3660.0,3321.0,1116.0,19241.0,0.0,16.0,10.0,22.0,4.0,56.0,76.0,group2,29,dataset_user_29_train.csv,720.0,0.0,0.0,0.0,1.0,720.0,84.44305555555556,11.686273125015909,55.0,128.0,73.0,82.0,8.0,7267.198611111111,71.0,75.0,82.0,93.25,100.0,-0.015046823649994183,-0.03894297635605007,6.528519822003249,4.478442280945758,720.0,0.0,0.23194444444444445,167.0,1.0,553.0,14.3001808318264,2.847596614207427,7.0,22.0,15.0,14.0,2.0,212.60397830018084,11.0,12.0,14.0,16.0,18.0,-0.002941178140210942,-0.0036231884057971015,2.539539768309332,1.8840579710144927,480.0,0.0,0.3104166666666667,149.0,1.0,331.0,49.03323262839879,18.271751465984472,13.0,94.0,81.0,46.0,14.0,2738.1148036253776,27.0,34.0,46.0,62.0,75.0,-0.08785749976009503,-0.1606060606060606,11.534991281969605,8.336363636363636,False,128,False,55.0,False,58.0,False,55.0,False,7.0,False,23.0,False,14.0,True,13.0,False,12.0,False,97,False,50.0,False,11940.0,False,0.0,False,0.0,False,4740.0,False,7200.0,False,0.0,False,3660.0,False,3321.0,False,1116.0,False,19241.0,False,0.0,True,13.0,False,10.0,False,22.0,False,4.0,True,14.0,True,56.5
18,82,102,44,45,45.0,4.0,23.0,13.0,15.0,15.0,96,25,21480.0,3480.0,2940.0,3240.0,11220.0,7020.0,1440.0,1893.0,209.0,9597.0,0.0,15.0,9.0,18.0,1.0,15.0,52.0,group2,38,dataset_user_38_train.csv,720.0,0.0,0.0,0.0,1.0,720.0,60.459722222222226,10.805144861518288,44.0,102.0,58.0,60.0,7.0,3772.1291666666666,47.0,52.0,60.0,67.0,74.0,0.022989772356813952,0.008344923504867872,5.480519290855517,3.557719054242003,720.0,0.0,0.16805555555555557,121.0,1.0,599.0,13.90484140233723,3.05748376034881,4.0,22.0,18.0,14.0,2.0,202.69282136894824,10.0,12.0,14.0,16.0,18.0,-0.004358937136029392,-0.006688963210702341,2.3717869461593373,1.7625418060200668,480.0,0.0,0.26875,129.0,1.0,351.0,24.301994301994302,14.655589115387205,2.0,82.0,80.0,21.0,9.0,805.3732193732194,9.0,13.0,21.0,31.0,44.0,0.05649128649128649,0.017142857142857144,11.579279171107714,6.942857142857143,False,102,False,44.0,False,45.0,False,45.0,True,6.0,False,23.0,False,13.0,False,15.0,False,15.0,False,96,False,25.0,False,21480.0,False,3480.0,False,2940.0,False,3240.0,False,11220.0,False,7020.0,False,1440.0,False,1893.0,False,209.0,False,9597.0,False,0.0,False,15.0,False,9.0,False,18.0,False,1.0,False,15.0,False,52.0
19,64,118,40,41,44.0,6.0,21.0,14.0,14.0,12.0,95,22,23820.0,0.0,0.0,3120.0,16500.0,4200.0,180.0,2655.0,444.0,4730.0,0.0,14.0,7.0,18.0,0.0,10.0,47.0,group2,11,dataset_user_11_train.csv,567.0,0.001763668430335097,0.0,0.0,1.0,566.0,61.66254416961131,16.999820511232663,40.0,118.0,78.0,57.5,10.5,4091.263250883392,45.0,48.0,57.5,69.0,86.5,0.04486241053363227,0.017699115044247787,5.606542166069094,3.932743362831858,720.0,0.0,0.3638888888888889,262.0,1.0,458.0,13.56113537117904,2.367348953790059,7.0,19.0,12.0,14.0,2.0,189.50873362445415,11.0,12.0,14.0,15.0,16.0,0.0025606565713057697,0.006564551422319475,2.5029436964032654,1.9628008752735229,480.0,0.0,0.38125,183.0,1.0,297.0,22.245791245791246,17.014457829025318,3.0,82.0,79.0,20.0,11.0,784.3670033670033,6.0,9.0,20.0,28.0,44.400000000000034,0.1089110770318824,0.06756756756756757,11.115889626628206,6.466216216216216,False,118,False,40.0,False,41.0,False,44.0,False,6.0,False,21.0,False,14.0,False,14.0,True,14.0,False,95,False,22.0,False,23820.0,False,0.0,False,0.0,False,3120.0,False,16500.0,False,4200.0,False,180.0,False,2655.0,False,444.0,False,4730.0,False,0.0,False,14.0,True,8.0,False,18.0,False,0.0,False,10.0,False,47.0
19,83,110,50,51,54.0,7.0,22.0,15.0,14.0,15.0,96,31,17880.0,1800.0,0.0,4920.0,10620.0,2340.0,6060.0,2293.0,168.0,2186.0,0.0,14.0,8.0,20.0,6.0,15.0,56.0,group2,20,dataset_user_20_train.csv,638.0,0.001567398119122257,0.0,0.0,1.0,637.0,69.50392464678178,13.4252532835491,50.0,110.0,60.0,67.0,10.0,5011.0329670329675,54.0,58.0,67.0,79.0,88.39999999999998,0.016037266943484993,-0.04716981132075472,5.0348759931860885,3.358490566037736,720.0,0.0,0.20277777777777778,146.0,1.0,574.0,14.752613240418118,2.074765878290888,8.0,20.0,12.0,15.0,1.0,221.94425087108013,12.0,13.0,15.0,16.0,17.0,-0.0003150403199261421,0.015706806282722512,2.2211338702809758,1.7050610820244327,480.0,0.0,0.2604166666666667,125.0,1.0,355.0,30.791549295774647,21.185470349692753,2.0,94.0,92.0,21.0,7.0,1396.943661971831,12.0,16.0,21.0,43.0,64.0,0.051556108695593864,-0.005649717514124294,10.581935985944893,6.401129943502825,False,110,False,50.0,False,51.0,False,54.0,False,7.0,False,22.0,False,15.0,False,14.0,False,15.0,False,96,False,31.0,False,17880.0,False,1800.0,False,0.0,False,4920.0,False,10620.0,False,2340.0,True,1380.0,False,2293.0,False,168.0,True,6165.0,False,0.0,False,14.0,True,9.0,False,20.0,False,6.0,False,15.0,False,56.0
19,83,114,52,53,55.0,6.0,20.0,14.0,12.0,13.0,97,23,23673.0,0.0,0.0,6420.0,14100.0,3180.0,600.0,2473.0,268.0,5639.0,0.0,12.0,7.0,19.0,1.0,14.0,60.0,group2,29,dataset_user_29_train.csv,699.0,0.001430615164520744,0.0,0.0,1.0,698.0,67.48567335243553,10.571922912104991,52.0,114.0,62.0,65.0,5.0,4666.081661891118,56.0,60.0,65.0,72.0,84.0,0.00860533961805852,-0.024390243902439025,5.564102169225043,3.4935437589670015,720.0,0.0,0.11666666666666667,84.0,1.0,636.0,13.367924528301886,2.1653015754261618,7.0,19.0,12.0,13.0,2.0,183.38993710691824,10.5,12.0,13.0,15.0,16.0,0.0010888489654115653,-0.0015748031496062992,2.2098556710618396,1.6803149606299213,480.0,0.0,0.15,72.0,1.0,408.0,22.313725490196077,14.682242437157477,3.0,91.0,88.0,18.0,6.0,713.4705882352941,9.0,13.0,18.0,25.0,40.0,0.032335219520607146,-0.036855036855036855,10.209410215074799,5.339066339066339,False,114,False,52.0,False,53.0,False,55.0,False,6.0,False,20.0,False,14.0,False,12.0,False,13.0,False,97,False,23.0,False,23673.0,False,0.0,False,0.0,False,6420.0,False,14100.0,False,3180.0,False,600.0,False,2473.0,False,268.0,False,5639.0,False,0.0,False,12.0,False,7.0,False,19.0,False,1.0,False,14.0,False,60.0
19,88,171,42,46,46.0,6.0,22.0,13.0,15.0,16.0,99,21,26670.0,0.0,660.0,3420.0,18420.0,4860.0,120.0,2049.0,365.0,9425.0,0.0,15.0,7.0,20.0,0.0,16.0,52.0,group2,38,dataset_user_38_train.csv,613.0,0.004893964110929853,0.0,0.0,1.0,610.0,62.70327868852459,18.069324310927627,42.0,171.0,129.0,57.0,6.0,4258.201639344263,48.0,51.0,57.0,66.0,89.0,0.022378259196752626,-0.022988505747126436,5.73120948570174,3.3825944170771756,720.0,0.0,0.30277777777777776,218.0,1.0,502.0,14.46215139442231,2.783267046329424,7.0,23.0,16.0,15.0,2.0,216.9003984063745,11.0,12.0,15.0,17.0,18.0,-0.002833773891232844,0.0,2.184138063822049,1.5249500998003993,480.0,0.0,0.375,180.0,1.0,300.0,20.673333333333332,14.612778274130108,2.0,98.0,96.0,20.0,6.5,640.92,8.0,11.0,20.0,25.0,30.100000000000023,0.04646318292425471,-0.05351170568561873,7.771645532961263,4.280936454849498,False,171,False,42.0,False,46.0,False,46.0,False,6.0,False,22.0,False,13.0,False,15.0,False,16.0,False,99,False,21.0,False,26670.0,False,0.0,False,660.0,False,3420.0,False,18420.0,False,4860.0,False,120.0,False,2049.0,False,365.0,False,9425.0,False,0.0,False,15.0,False,7.0,False,20.0,False,0.0,False,16.0,False,52.0
20,94,118,43,48,45.0,6.0,22.0,12.0,12.0,14.0,96,28,18960.0,0.0,0.0,2820.0,13860.0,2280.0,1380.0,2461.0,250.0,9345.0,0.0,12.0,8.0,18.0,1.0,20.0,55.0,group2,11,dataset_user_11_train.csv,712.0,0.0014044943820224719,0.0,0.0,1.0,711.0,62.28410689170183,11.271150482704241,43.0,118.0,75.0,60.0,6.0,4006.3488045007034,51.0,54.0,60.0,67.0,79.0,0.013242494840087795,-0.022535211267605635,6.503914253352157,4.32112676056338,720.0,0.0,0.1486111111111111,107.0,1.0,613.0,12.073409461663948,2.3619111121101004,6.0,20.0,14.0,12.0,2.0,151.3458401305057,9.0,10.0,12.0,14.0,15.0,-0.00047594532921861556,-0.00980392156862745,2.5288987167783494,1.9379084967320261,480.0,0.0,0.19166666666666668,92.0,1.0,388.0,27.52319587628866,15.316993396015787,6.0,91.0,85.0,23.0,8.0,992.1365979381443,13.0,17.0,23.0,34.0,49.30000000000001,0.034553370407372684,-0.08527131782945736,12.387184555235157,7.635658914728682,False,118,False,43.0,False,48.0,False,45.0,False,6.0,False,22.0,False,12.0,True,14.0,False,14.0,False,96,False,28.0,False,18960.0,False,0.0,False,0.0,False,2820.0,False,13860.0,False,2280.0,False,1380.0,False,2461.0,False,250.0,False,9345.0,False,0.0,True,14.0,False,8.0,False,18.0,False,1.0,False,20.0,True,48.0
20,79,118,46,47,54.0,8.0,22.0,14.0,15.0,15.0,99,29,28260.0,0.0,0.0,7560.0,13980.0,6720.0,1260.0,2416.0,291.0,3884.0,0.0,15.0,10.0,20.0,2.0,21.0,55.0,group2,20,dataset_user_20_train.csv,692.0,0.002890173410404624,0.0,0.0,1.0,690.0,68.16956521739131,15.293512921893502,46.0,118.0,72.0,66.0,13.0,4880.98115942029,50.0,53.0,66.0,80.0,88.0,0.048275107561205996,0.018867924528301886,5.127794252875936,3.359941944847605,720.0,0.0,0.16527777777777777,119.0,1.0,601.0,14.627287853577371,2.0051981031676913,7.0,21.0,14.0,15.0,1.0,217.9783693843594,12.0,14.0,15.0,16.0,17.0,-0.001735921857811731,0.0016666666666666668,2.324147992036843,1.735,480.0,0.0,0.22083333333333333,106.0,1.0,374.0,29.3048128342246,23.773735751790987,2.0,98.0,96.0,21.0,10.0,1423.9625668449198,8.0,12.0,21.0,38.0,70.69999999999999,0.12589170047741255,-0.032171581769437,11.366383569328043,6.8203753351206435,False,118,False,46.0,False,47.0,False,54.0,False,8.0,False,22.0,False,14.0,False,15.0,False,15.0,False,99,False,29.0,False,28260.0,False,0.0,False,0.0,False,7560.0,False,13980.0,False,6720.0,False,1260.0,False,2416.0,False,291.0,False,3884.0,False,0.0,False,15.0,False,10.0,False,20.0,False,2.0,False,21.0,False,55.0
